  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  5.447500427266e-02  ,1.180927452693e-01  ,2.179000170906e-01  ,2.723750213633e-01  
  5.452500427266e-02  ,1.187392200091e-01  ,2.181000170906e-01  ,2.726250213633e-01  
  5.457500427266e-02  ,1.193858441894e-01  ,2.183000170906e-01  ,2.728750213633e-01  
  5.462500427266e-02  ,1.200326171477e-01  ,2.185000170906e-01  ,2.731250213633e-01  
  5.467500427266e-02  ,1.206795382807e-01  ,2.187000170906e-01  ,2.733750213633e-01  
  5.472500427266e-02  ,1.213266070587e-01  ,2.189000170906e-01  ,2.736250213633e-01  
  5.477500427266e-02  ,1.219738228159e-01  ,2.191000170906e-01  ,2.738750213633e-01  
  5.482500427266e-02  ,1.226211850861e-01  ,2.193000170906e-01  ,2.741250213633e-01  
  5.487500427266e-02  ,1.232686932011e-01  ,2.195000170906e-01  ,2.743750213633e-01  
  5.492500427266e-02  ,1.239163465505e-01  ,2.197000170906e-01  ,2.746250213633e-01  
  5.497500427266e-02  ,1.245641447307e-01  ,2.199000170906e-01  ,2.748750213633e-01  
  5.502500427266e-02  ,1.252120870987e-01  ,2.201000170906e-01  ,2.751250213633e-01  
  5.507500427266e-02  ,1.258601730699e-01  ,2.203000170906e-01  ,2.753750213633e-01  
  5.512500427266e-02  ,1.265084021024e-01  ,2.205000170906e-01  ,2.756250213633e-01  
  5.517500427266e-02  ,1.271567736203e-01  ,2.207000170906e-01  ,2.758750213633e-01  
  5.522500427266e-02  ,1.278052870892e-01  ,2.209000170906e-01  ,2.761250213633e-01  
  5.527500427266e-02  ,1.284539419175e-01  ,2.211000170906e-01  ,2.763750213633e-01  
  5.532500427266e-02  ,1.291027375964e-01  ,2.213000170906e-01  ,2.766250213633e-01  
  5.537500427266e-02  ,1.297516735304e-01  ,2.215000170906e-01  ,2.768750213633e-01  
  5.542500427266e-02  ,1.304007492204e-01  ,2.217000170906e-01  ,2.771250213633e-01  
  5.547500427266e-02  ,1.310499640613e-01  ,2.219000170906e-01  ,2.773750213633e-01  
  5.552500427266e-02  ,1.316993174725e-01  ,2.221000170906e-01  ,2.776250213633e-01  
  5.557500427266e-02  ,1.323488090609e-01  ,2.223000170906e-01  ,2.778750213633e-01  
  5.562500427266e-02  ,1.329984382140e-01  ,2.225000170906e-01  ,2.781250213633e-01  
  5.567500427266e-02  ,1.336482043712e-01  ,2.227000170906e-01  ,2.783750213633e-01  
  5.572500427266e-02  ,1.342981070236e-01  ,2.229000170906e-01  ,2.786250213633e-01  
  5.577500427266e-02  ,1.349481456111e-01  ,2.231000170906e-01  ,2.788750213633e-01  
  5.582500427266e-02  ,1.355983196330e-01  ,2.233000170906e-01  ,2.791250213633e-01  
  5.587500427266e-02  ,1.362486285181e-01  ,2.235000170906e-01  ,2.793750213633e-01  
  5.592500427266e-02  ,1.368990717870e-01  ,2.237000170906e-01  ,2.796250213633e-01  
  5.597500427266e-02  ,1.375496488640e-01  ,2.239000170906e-01  ,2.798750213633e-01  
  5.602500427266e-02  ,1.382003592837e-01  ,2.241000170906e-01  ,2.801250213633e-01  
  5.607500427266e-02  ,1.388512024571e-01  ,2.243000170906e-01  ,2.803750213633e-01  
  5.612500427266e-02  ,1.395021778401e-01  ,2.245000170906e-01  ,2.806250213633e-01  
  5.617500427266e-02  ,1.401532850526e-01  ,2.247000170906e-01  ,2.808750213633e-01  
  5.622500427266e-02  ,1.408045235094e-01  ,2.249000170906e-01  ,2.811250213633e-01  
  5.627500427266e-02  ,1.414558926775e-01  ,2.251000170906e-01  ,2.813750213633e-01  
  5.632500427266e-02  ,1.421073920703e-01  ,2.253000170906e-01  ,2.816250213633e-01  
  5.637500427266e-02  ,1.427590211543e-01  ,2.255000170906e-01  ,2.818750213633e-01  
  5.642500427266e-02  ,1.434107794522e-01  ,2.257000170906e-01  ,2.821250213633e-01  
  5.647500427266e-02  ,1.440626664190e-01  ,2.259000170906e-01  ,2.823750213633e-01  
  5.652500427266e-02  ,1.447146815971e-01  ,2.261000170906e-01  ,2.826250213633e-01  
  5.657500427266e-02  ,1.453668244361e-01  ,2.263000170906e-01  ,2.828750213633e-01  
  5.662500427266e-02  ,1.460190944929e-01  ,2.265000170906e-01  ,2.831250213633e-01  
  5.667500427266e-02  ,1.466714912061e-01  ,2.267000170906e-01  ,2.833750213633e-01  
  5.672500427266e-02  ,1.473240140535e-01  ,2.269000170906e-01  ,2.836250213633e-01  
  5.677500427266e-02  ,1.479766626776e-01  ,2.271000170906e-01  ,2.838750213633e-01  
  5.682500427266e-02  ,1.486294365164e-01  ,2.273000170906e-01  ,2.841250213633e-01  
  5.687500427266e-02  ,1.492823350629e-01  ,2.275000170906e-01  ,2.843750213633e-01  
  5.692500427266e-02  ,1.499353578520e-01  ,2.277000170906e-01  ,2.846250213633e-01  
  5.697500427266e-02  ,1.505885043769e-01  ,2.279000170906e-01  ,2.848750213633e-01  
  5.702500427266e-02  ,1.512417741789e-01  ,2.281000170906e-01  ,2.851250213633e-01  
  5.707500427266e-02  ,1.518951667399e-01  ,2.283000170906e-01  ,2.853750213633e-01  
  5.712500427266e-02  ,1.525486816227e-01  ,2.285000170906e-01  ,2.856250213633e-01  
  5.717500427266e-02  ,1.532023183035e-01  ,2.287000170906e-01  ,2.858750213633e-01  
  5.722500427266e-02  ,1.538560763809e-01  ,2.289000170906e-01  ,2.861250213633e-01  
  5.727500427266e-02  ,1.545099552561e-01  ,2.291000170906e-01  ,2.863750213633e-01  
  5.732500427266e-02  ,1.551639545175e-01  ,2.293000170906e-01  ,2.866250213633e-01  
  5.737500427266e-02  ,1.558180737556e-01  ,2.295000170906e-01  ,2.868750213633e-01  
  5.742500427266e-02  ,1.564723124587e-01  ,2.297000170906e-01  ,2.871250213633e-01  
  5.747500427266e-02  ,1.571266701407e-01  ,2.299000170906e-01  ,2.873750213633e-01  
  5.752500427266e-02  ,1.577811463581e-01  ,2.301000170906e-01  ,2.876250213633e-01  
  5.757500427266e-02  ,1.584357406260e-01  ,2.303000170906e-01  ,2.878750213633e-01  
  5.762500427266e-02  ,1.590904525132e-01  ,2.305000170906e-01  ,2.881250213633e-01  
  5.767500427266e-02  ,1.597452815159e-01  ,2.307000170906e-01  ,2.883750213633e-01  
  5.772500427266e-02  ,1.604002272235e-01  ,2.309000170906e-01  ,2.886250213633e-01  
  5.777500427266e-02  ,1.610552891348e-01  ,2.311000170906e-01  ,2.888750213633e-01  
  5.782500427266e-02  ,1.617104668444e-01  ,2.313000170906e-01  ,2.891250213633e-01  
  5.787500427266e-02  ,1.623657598396e-01  ,2.315000170906e-01  ,2.893750213633e-01  
  5.792500427266e-02  ,1.630211677348e-01  ,2.317000170906e-01  ,2.896250213633e-01  
  5.797500427266e-02  ,1.636766900149e-01  ,2.319000170906e-01  ,2.898750213633e-01  
  5.802500427266e-02  ,1.643323263050e-01  ,2.321000170906e-01  ,2.901250213633e-01  
  5.807500427266e-02  ,1.649880760756e-01  ,2.323000170906e-01  ,2.903750213633e-01  
  5.812500427266e-02  ,1.656439388876e-01  ,2.325000170906e-01  ,2.906250213633e-01  
  5.817500427266e-02  ,1.662999143976e-01  ,2.327000170906e-01  ,2.908750213633e-01  
  5.822500427266e-02  ,1.669560021156e-01  ,2.329000170906e-01  ,2.911250213633e-01  
  5.827500427266e-02  ,1.676122015786e-01  ,2.331000170906e-01  ,2.913750213633e-01  
  5.832500427266e-02  ,1.682685123778e-01  ,2.333000170906e-01  ,2.916250213633e-01  
  5.837500427266e-02  ,1.689249340503e-01  ,2.335000170906e-01  ,2.918750213633e-01  
  5.842500427266e-02  ,1.695814661944e-01  ,2.337000170906e-01  ,2.921250213633e-01  
  5.847500427266e-02  ,1.702381083373e-01  ,2.339000170906e-01  ,2.923750213633e-01  
  5.852500427266e-02  ,1.708948600943e-01  ,2.341000170906e-01  ,2.926250213633e-01  
  5.857500427266e-02  ,1.715517209883e-01  ,2.343000170906e-01  ,2.928750213633e-01  
  5.862500427266e-02  ,1.722086906497e-01  ,2.345000170906e-01  ,2.931250213633e-01  
  5.867500427266e-02  ,1.728657685846e-01  ,2.347000170906e-01  ,2.933750213633e-01  
  5.872500427266e-02  ,1.735229544410e-01  ,2.349000170906e-01  ,2.936250213633e-01  
  5.877500427266e-02  ,1.741802477290e-01  ,2.351000170906e-01  ,2.938750213633e-01  
  5.882500427266e-02  ,1.748376481005e-01  ,2.353000170906e-01  ,2.941250213633e-01  
  5.887500427266e-02  ,1.754951550519e-01  ,2.355000170906e-01  ,2.943750213633e-01  
  5.892500427266e-02  ,1.761527681795e-01  ,2.357000170906e-01  ,2.946250213633e-01  
  5.897500427266e-02  ,1.768104871551e-01  ,2.359000170906e-01  ,2.948750213633e-01  
  5.902500427266e-02  ,1.774683115182e-01  ,2.361000170906e-01  ,2.951250213633e-01  
  5.907500427266e-02  ,1.781262408375e-01  ,2.363000170906e-01  ,2.953750213633e-01  
  5.912500427266e-02  ,1.787842747242e-01  ,2.365000170906e-01  ,2.956250213633e-01  
  5.917500427266e-02  ,1.794424127481e-01  ,2.367000170906e-01  ,2.958750213633e-01  
  5.922500427266e-02  ,1.801006545311e-01  ,2.369000170906e-01  ,2.961250213633e-01  
  5.927500427266e-02  ,1.807589996254e-01  ,2.371000170906e-01  ,2.963750213633e-01  
  5.932500427266e-02  ,1.814174476742e-01  ,2.373000170906e-01  ,2.966250213633e-01  
  5.937500427266e-02  ,1.820759982282e-01  ,2.375000170906e-01  ,2.968750213633e-01  
  5.942500427266e-02  ,1.827346509377e-01  ,2.377000170906e-01  ,2.971250213633e-01  
  5.947500427266e-02  ,1.833934053431e-01  ,2.379000170906e-01  ,2.973750213633e-01  
  5.952500427266e-02  ,1.840522611116e-01  ,2.381000170906e-01  ,2.976250213633e-01  
  5.957500427266e-02  ,1.847112177788e-01  ,2.383000170906e-01  ,2.978750213633e-01  
  5.962500427266e-02  ,1.853702750277e-01  ,2.385000170906e-01  ,2.981250213633e-01  
  5.967500427266e-02  ,1.860294323762e-01  ,2.387000170906e-01  ,2.983750213633e-01  
  5.972500427266e-02  ,1.866886895472e-01  ,2.389000170906e-01  ,2.986250213633e-01  
  5.977500427266e-02  ,1.873480459985e-01  ,2.391000170906e-01  ,2.988750213633e-01  
  5.982500427266e-02  ,1.880075015159e-01  ,2.393000170906e-01  ,2.991250213633e-01  
  5.987500427266e-02  ,1.886670555489e-01  ,2.395000170906e-01  ,2.993750213633e-01  
  5.992500427266e-02  ,1.893267077629e-01  ,2.397000170906e-01  ,2.996250213633e-01  
  5.997500427266e-02  ,1.899864578456e-01  ,2.399000170906e-01  ,2.998750213633e-01  
  6.000000000020e-02  ,1.903163130858e-01  ,2.400000000000e-01  ,3.000000000000e-01  
  6.000500000020e-02  ,1.903822988128e-01  ,2.400200000008e-01  ,3.000250000010e-01  
  6.001500061055e-02  ,1.905142822006e-01  ,2.400600024422e-01  ,3.000750030528e-01  
  6.003500183125e-02  ,1.907782567676e-01  ,2.401400073250e-01  ,3.001750091563e-01  
  6.007500427266e-02  ,1.913062523959e-01  ,2.403000170906e-01  ,3.003750213633e-01  
  6.012500427266e-02  ,1.919662935931e-01  ,2.405000170906e-01  ,3.006250213633e-01  
  6.017500427266e-02  ,1.926264310545e-01  ,2.407000170906e-01  ,3.008750213633e-01  
  6.022500427266e-02  ,1.932866644275e-01  ,2.409000170906e-01  ,3.011250213633e-01  
  6.027500427266e-02  ,1.939469934356e-01  ,2.411000170906e-01  ,3.013750213633e-01  
  6.032500427266e-02  ,1.946074176149e-01  ,2.413000170906e-01  ,3.016250213633e-01  
  6.037500427266e-02  ,1.952679365950e-01  ,2.415000170906e-01  ,3.018750213633e-01  
  6.042500427266e-02  ,1.959285500043e-01  ,2.417000170906e-01  ,3.021250213633e-01  
  6.047500427266e-02  ,1.965892574746e-01  ,2.419000170906e-01  ,3.023750213633e-01  
  6.052500427266e-02  ,1.972500586361e-01  ,2.421000170906e-01  ,3.026250213633e-01  
  6.057500427266e-02  ,1.979109531239e-01  ,2.423000170906e-01  ,3.028750213633e-01  
  6.062500427266e-02  ,1.985719405712e-01  ,2.425000170906e-01  ,3.031250213633e-01  
  6.067500427266e-02  ,1.992330206185e-01  ,2.427000170906e-01  ,3.033750213633e-01  
  6.072500427266e-02  ,1.998941928984e-01  ,2.429000170906e-01  ,3.036250213633e-01  
  6.077500427266e-02  ,2.005554570591e-01  ,2.431000170906e-01  ,3.038750213633e-01  
  6.082500427266e-02  ,2.012168127261e-01  ,2.433000170906e-01  ,3.041250213633e-01  
  6.087500427266e-02  ,2.018782595553e-01  ,2.435000170906e-01  ,3.043750213633e-01  
  6.092500427266e-02  ,2.025397971816e-01  ,2.437000170906e-01  ,3.046250213633e-01  
  6.097500427266e-02  ,2.032014252622e-01  ,2.439000170906e-01  ,3.048750213633e-01  
  6.102500427266e-02  ,2.038631434234e-01  ,2.441000170906e-01  ,3.051250213633e-01  
  6.107500427266e-02  ,2.045249513318e-01  ,2.443000170906e-01  ,3.053750213633e-01  
  6.112500427266e-02  ,2.051868486231e-01  ,2.445000170906e-01  ,3.056250213633e-01  
  6.117500427266e-02  ,2.058488349635e-01  ,2.447000170906e-01  ,3.058750213633e-01  
  6.122500427266e-02  ,2.065109099816e-01  ,2.449000170906e-01  ,3.061250213633e-01  
  6.127500427266e-02  ,2.071730733527e-01  ,2.451000170906e-01  ,3.063750213633e-01  
  6.132500427266e-02  ,2.078353247151e-01  ,2.453000170906e-01  ,3.066250213633e-01  
  6.137500427266e-02  ,2.084976637462e-01  ,2.455000170906e-01  ,3.068750213633e-01  
  6.142500427266e-02  ,2.091600900704e-01  ,2.457000170906e-01  ,3.071250213633e-01  
  6.147500427266e-02  ,2.098226033778e-01  ,2.459000170906e-01  ,3.073750213633e-01  
  6.152500427266e-02  ,2.104852033041e-01  ,2.461000170906e-01  ,3.076250213633e-01  
  6.157500427266e-02  ,2.111478895384e-01  ,2.463000170906e-01  ,3.078750213633e-01  
  6.162500427266e-02  ,2.118106617053e-01  ,2.465000170906e-01  ,3.081250213633e-01  
