  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  1.640014419556e-04  ,-8.078688973692e-03  ,-8.160525286876e-03  ,-8.244031569377e-03  ,-8.329259472915e-03  ,-8.416262787988e-03  ,-8.505097571095e-03  ,-8.595822275935e-03  ,-8.688497853694e-03  ,-8.783187922258e-03  ,-8.879958882249e-03  ,-8.978880084608e-03  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,6.560057678223e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  ,8.200072097778e-04  
  2.140014419556e-04  ,-8.296933065432e-03  ,-8.381001363833e-03  ,-8.466785141752e-03  ,-8.554337443851e-03  ,-8.643713533096e-03  ,-8.734970999663e-03  ,-8.828169874073e-03  ,-8.923372779933e-03  ,-9.020645050037e-03  ,-9.120054900399e-03  ,-9.221673582072e-03  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,8.560057678223e-04  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  ,1.070007209778e-03  
  2.640014419556e-04  ,-8.568225422311e-03  ,-8.655068882145e-03  ,-8.743684395374e-03  ,-8.834126771107e-03  ,-8.926453082971e-03  ,-9.020722813114e-03  ,-9.116997981094e-03  ,-9.215343262314e-03  ,-9.315826158464e-03  ,-9.418171778938e-03  ,-9.523140570862e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.056005767822e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  ,1.320007209778e-03  
  3.140014419556e-04  ,-8.890670442185e-03  ,-8.980813100225e-03  ,-9.072795083577e-03  ,-9.166673264245e-03  ,-9.262506890057e-03  ,-9.360037331078e-03  ,-9.459966292463e-03  ,-9.562043865598e-03  ,-9.666340104581e-03  ,-9.772477291055e-03  ,-9.881428489590e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.256005767822e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  ,1.570007209778e-03  
  3.640014419556e-04  ,-9.262137598823e-03  ,-9.356081977864e-03  ,-9.451943194677e-03  ,-9.549780519525e-03  ,-9.649655694588e-03  ,-9.751214689137e-03  ,-9.855356870174e-03  ,-9.961738179856e-03  ,-1.007043162121e-02  ,-1.018151339856e-02  ,-1.029506310828e-02  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.456005767822e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  ,1.820007209778e-03  
  4.140014419556e-04  ,-9.681062124937e-03  ,-9.779294950277e-03  ,-9.879532050437e-03  ,-9.981835400263e-03  ,-1.008626955155e-02  ,-1.019290178018e-02  ,-1.030180221835e-02  ,-1.041304401478e-02  ,-1.052670350211e-02  ,-1.064286036153e-02  ,-1.076159781603e-02  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,1.656005767822e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  ,2.070007209778e-03  
  4.640014419556e-04  ,-1.014619887060e-02  ,-1.024919428739e-02  ,-1.035429108766e-02  ,-1.046155424696e-02  ,-1.057105144146e-02  ,-1.068285320352e-02  ,-1.079703306063e-02  ,-1.091366770309e-02  ,-1.103283715913e-02  ,-1.115462496589e-02  ,-1.127911837970e-02  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,1.856005767822e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  ,2.320007209778e-03  
  5.140014419556e-04  ,-1.065548142020e-02  ,-1.076369271019e-02  ,-1.087411173645e-02  ,-1.098680675655e-02  ,-1.110184887489e-02  ,-1.121931218559e-02  ,-1.133927394104e-02  ,-1.146181470703e-02  ,-1.158701855740e-02  ,-1.171497325378e-02  ,-1.184577046646e-02  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.056005767822e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  ,2.570007209778e-03  
  5.640014419556e-04  ,-1.120729309194e-02  ,-1.132115720750e-02  ,-1.143734432023e-02  ,-1.155592625119e-02  ,-1.167697781412e-02  ,-1.180057697107e-02  ,-1.192680500231e-02  ,-1.205574667799e-02  ,-1.218749045760e-02  ,-1.232212868465e-02  ,-1.245975780834e-02  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.256005767822e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  ,2.820007209778e-03  
  6.140014419556e-04  ,-1.180006784920e-02  ,-1.192000592202e-02  ,-1.204239084371e-02  ,-1.216729826040e-02  ,-1.229480697608e-02  ,-1.242499910475e-02  ,-1.255796025724e-02  ,-1.269377972037e-02  ,-1.283255066856e-02  ,-1.297437036473e-02  ,-1.311934039270e-02  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,2.456005767822e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  ,3.070007209778e-03  
