  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  0.000000000000e+00  ,-7.759652337028e-03  ,-7.847341919279e-03  ,-7.935031492913e-03  ,-8.022721058018e-03  ,-8.110410614606e-03  ,-8.198100162539e-03  ,-8.285789701936e-03  ,-8.373479232690e-03  ,-8.461168754948e-03  ,-8.548858268659e-03  ,-8.636547773744e-03  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  
  5.000000000000e-07  ,-7.758944268237e-03  ,-7.846633850543e-03  ,-7.934323431618e-03  ,-8.022012996648e-03  ,-8.109702553107e-03  ,-8.197392108310e-03  ,-8.285081643735e-03  ,-8.372771185367e-03  ,-8.460460707271e-03  ,-8.548150220566e-03  ,-8.635839732641e-03  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  
  1.000000000000e-06  ,-7.759124738381e-03  ,-7.846814336500e-03  ,-7.934503913317e-03  ,-8.022193486481e-03  ,-8.109883058394e-03  ,-8.197572608983e-03  ,-8.285262154739e-03  ,-8.372951696454e-03  ,-8.460641225928e-03  ,-8.548330754171e-03  ,-8.636020261157e-03  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  
  2.000022888184e-06  ,-7.760553946076e-03  ,-7.848243562810e-03  ,-7.935933174798e-03  ,-8.023622780377e-03  ,-8.111312366945e-03  ,-8.199001953434e-03  ,-8.286691530585e-03  ,-8.374381094127e-03  ,-8.462070648886e-03  ,-8.549760191663e-03  ,-8.637449727508e-03  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  
  4.000068664551e-06  ,-7.765003253598e-03  ,-7.852692969788e-03  ,-7.940382663014e-03  ,-8.028072348694e-03  ,-8.115762032668e-03  ,-8.203451694707e-03  ,-8.291141344874e-03  ,-8.378830991300e-03  ,-8.466520622164e-03  ,-8.554210249361e-03  ,-8.641899866500e-03  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  
  8.000160217285e-06  ,-7.783286935682e-03  ,-7.870977012588e-03  ,-7.958667079645e-03  ,-8.046357124736e-03  ,-8.134047145592e-03  ,-8.221737157281e-03  ,-8.309427156030e-03  ,-8.397117126269e-03  ,-8.484807086562e-03  ,-8.572497026559e-03  ,-8.660186946243e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  
  1.600034332275e-05  ,-7.857330819542e-03  ,-7.945022438385e-03  ,-8.032714003557e-03  ,-8.120405523114e-03  ,-8.208097002806e-03  ,-8.295788429240e-03  ,-8.383479806764e-03  ,-8.471171155932e-03  ,-8.558862452270e-03  ,-8.646553713630e-03  ,-8.734244935868e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  
  3.200070953369e-05  ,-8.154320391286e-03  ,-8.242018429595e-03  ,-8.329716299813e-03  ,-8.417413998147e-03  ,-8.505111523804e-03  ,-8.592808900438e-03  ,-8.680506121789e-03  ,-8.768203180260e-03  ,-8.855900099453e-03  ,-8.943596869567e-03  ,-9.031293495182e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  
  6.400144195557e-05  ,-9.336229934792e-03  ,-9.423955674340e-03  ,-9.511680692098e-03  ,-9.599405016254e-03  ,-9.687128669957e-03  ,-9.774851658607e-03  ,-9.862574005144e-03  ,-9.950295742813e-03  ,-1.003801686746e-02  ,-1.012573740877e-02  ,-1.021345738294e-02  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  
  1.140014419556e-04  ,-1.271825733127e-02  ,-1.280607213568e-02  ,-1.289388448802e-02  ,-1.298169445103e-02  ,-1.306950208802e-02  ,-1.315730748081e-02  ,-1.324511068852e-02  ,-1.333291175634e-02  ,-1.342071076475e-02  ,-1.350850775221e-02  ,-1.359630277971e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  
