  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  0.000000000000e+00  ,-7.759652337028e-03  ,-7.682633326691e-03  ,-7.607124416996e-03  ,-7.533081626594e-03  ,-7.460462665814e-03  ,-7.389226855590e-03  ,-7.319335052178e-03  ,-7.250749574883e-03  ,-7.183434138619e-03  ,-7.117353789747e-03  ,-7.052474845633e-03  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  
  5.000000000000e-07  ,-7.758944268237e-03  ,-7.681932162706e-03  ,-7.606430034704e-03  ,-7.532393892192e-03  ,-7.459781441957e-03  ,-7.388552031303e-03  ,-7.318666505248e-03  ,-7.250087186688e-03  ,-7.182777797709e-03  ,-7.116703391790e-03  ,-7.051830282007e-03  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  
  1.000000000000e-06  ,-7.759124738381e-03  ,-7.682110951190e-03  ,-7.606607150752e-03  ,-7.532569376426e-03  ,-7.459955331641e-03  ,-7.388724347361e-03  ,-7.318837277821e-03  ,-7.250256444984e-03  ,-7.182945574943e-03  ,-7.116869695357e-03  ,-7.051995145952e-03  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  
  2.000022888184e-06  ,-7.760553946076e-03  ,-7.683526081192e-03  ,-7.608008490223e-03  ,-7.533957185097e-03  ,-7.461329877485e-03  ,-7.390085869103e-03  ,-7.320186020707e-03  ,-7.251592649671e-03  ,-7.184269460020e-03  ,-7.118181507871e-03  ,-7.053295087698e-03  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  
  4.000068664551e-06  ,-7.765003253598e-03  ,-7.687931422984e-03  ,-7.612370726911e-03  ,-7.538277141604e-03  ,-7.465608357666e-03  ,-7.394323671326e-03  ,-7.324383915410e-03  ,-7.255751368992e-03  ,-7.188389740729e-03  ,-7.122264029374e-03  ,-7.057340552010e-03  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  
  8.000160217285e-06  ,-7.783286935682e-03  ,-7.706034127735e-03  ,-7.630295985822e-03  ,-7.556028409169e-03  ,-7.483188973474e-03  ,-7.411736872837e-03  ,-7.341632843964e-03  ,-7.272839104148e-03  ,-7.205319239115e-03  ,-7.139038216990e-03  ,-7.073962231446e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  
  1.600034332275e-05  ,-7.857330819542e-03  ,-7.779344639475e-03  ,-7.702887496036e-03  ,-7.627914836009e-03  ,-7.554383856631e-03  ,-7.482253366590e-03  ,-7.411483737497e-03  ,-7.342036806598e-03  ,-7.273875851110e-03  ,-7.206965452305e-03  ,-7.141271529821e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  
  3.200070953369e-05  ,-8.154320391286e-03  ,-8.073391622974e-03  ,-7.994049498261e-03  ,-7.916247825029e-03  ,-7.839942164453e-03  ,-7.765089777523e-03  ,-7.691649534235e-03  ,-7.619581855721e-03  ,-7.548848603673e-03  ,-7.479413080590e-03  ,-7.411239878005e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  
  6.400144195557e-05  ,-9.336229934792e-03  ,-9.243588563955e-03  ,-9.152763250311e-03  ,-9.063701097624e-03  ,-8.976351270060e-03  ,-8.890664848276e-03  ,-8.806594775743e-03  ,-8.724095735500e-03  ,-8.643124109215e-03  ,-8.563637844401e-03  ,-8.485596461286e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  
  1.140014419556e-04  ,-1.271825733127e-02  ,-1.259209659288e-02  ,-1.246840845895e-02  ,-1.234712096110e-02  ,-1.222816487313e-02  ,-1.211147361052e-02  ,-1.199698310010e-02  ,-1.188463167264e-02  ,-1.177435992225e-02  ,-1.166611065728e-02  ,-1.155982872370e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  
