  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  0.000000000000e+00  ,-7.759652337028e-03  ,-7.847341919279e-03  ,-7.935031492913e-03  ,-8.022721058018e-03  ,-8.110410614606e-03  ,-8.198100162539e-03  ,-8.285789701936e-03  ,-8.373479232690e-03  ,-8.461168754948e-03  ,-8.548858268659e-03  ,-8.636547773744e-03  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  
  5.000000000000e-07  ,-7.759629748158e-03  ,-7.847319328222e-03  ,-7.935008899708e-03  ,-8.022698470047e-03  ,-8.110388024395e-03  ,-8.198077577528e-03  ,-8.285767110932e-03  ,-8.373456643160e-03  ,-8.461146166839e-03  ,-8.548835689403e-03  ,-8.636525192169e-03  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  
  1.000000000000e-06  ,-7.759635389040e-03  ,-7.847324972270e-03  ,-7.935014546864e-03  ,-8.022704115251e-03  ,-8.110393672703e-03  ,-8.198083223846e-03  ,-8.285772762857e-03  ,-8.373462295567e-03  ,-8.461151819748e-03  ,-8.548841337711e-03  ,-8.636530843473e-03  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  
  2.000022888184e-06  ,-7.759680388202e-03  ,-7.847369981901e-03  ,-7.935059559843e-03  ,-8.022749132773e-03  ,-8.110438698046e-03  ,-8.198128253531e-03  ,-8.285817798352e-03  ,-8.373507338051e-03  ,-8.461196864508e-03  ,-8.548886378949e-03  ,-8.636575894287e-03  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  
  4.000068664551e-06  ,-7.759820508379e-03  ,-7.847510114122e-03  ,-7.935199713000e-03  ,-8.022889303358e-03  ,-8.110578882717e-03  ,-8.198268454979e-03  ,-8.285958016378e-03  ,-8.373647569224e-03  ,-8.461337114624e-03  ,-8.549026653818e-03  ,-8.636716178389e-03  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  
  8.000160217285e-06  ,-7.760396232228e-03  ,-7.848085915878e-03  ,-7.935775586258e-03  ,-8.023465244966e-03  ,-8.111154898422e-03  ,-8.198844536357e-03  ,-8.286534164959e-03  ,-8.374223783519e-03  ,-8.461913394203e-03  ,-8.549602989259e-03  ,-8.637292577082e-03  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  
  1.600034332275e-05  ,-7.762727230209e-03  ,-7.850417216043e-03  ,-7.938107185384e-03  ,-8.025797142020e-03  ,-8.113487078125e-03  ,-8.201177001745e-03  ,-8.288866908530e-03  ,-8.376556798794e-03  ,-8.464246676404e-03  ,-8.551936539411e-03  ,-8.639626386823e-03  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  
  3.200070953369e-05  ,-7.772072627902e-03  ,-7.859763894794e-03  ,-7.947455119005e-03  ,-8.035146300249e-03  ,-8.122837444553e-03  ,-8.210528547955e-03  ,-8.298219614489e-03  ,-8.385910643676e-03  ,-8.473601636026e-03  ,-8.561292593222e-03  ,-8.648983513496e-03  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  
  6.400144195557e-05  ,-7.809233391163e-03  ,-7.896930165067e-03  ,-7.984626790260e-03  ,-8.072323272863e-03  ,-8.160019610253e-03  ,-8.247715812343e-03  ,-8.335411880152e-03  ,-8.423107816267e-03  ,-8.510803627181e-03  ,-8.598499317054e-03  ,-8.686194882663e-03  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  
  1.140014419556e-04  ,-7.915449145206e-03  ,-8.003163642121e-03  ,-8.090877642070e-03  ,-8.178591157905e-03  ,-8.266304209210e-03  ,-8.354016801708e-03  ,-8.441728953613e-03  ,-8.529440675483e-03  ,-8.617151978209e-03  ,-8.704862871770e-03  ,-8.792573367882e-03  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  
