  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  0.000000000000e+00  ,-7.759652337028e-03  ,-7.682633326691e-03  ,-7.607124416996e-03  ,-7.533081626594e-03  ,-7.460462665814e-03  ,-7.389226855590e-03  ,-7.319335052178e-03  ,-7.250749574883e-03  ,-7.183434138619e-03  ,-7.117353789747e-03  ,-7.052474845633e-03  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  
  5.000000000000e-07  ,-7.759629748158e-03  ,-7.682610954479e-03  ,-7.607102267607e-03  ,-7.533059684352e-03  ,-7.460440930306e-03  ,-7.389205319516e-03  ,-7.319313723441e-03  ,-7.250728439522e-03  ,-7.183413194177e-03  ,-7.117333037911e-03  ,-7.052454280991e-03  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.000000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  ,2.500000000000e-06  
  1.000000000000e-06  ,-7.759635389040e-03  ,-7.682616543677e-03  ,-7.607107799017e-03  ,-7.533065166818e-03  ,-7.460446362309e-03  ,-7.389210704287e-03  ,-7.319319053911e-03  ,-7.250733723554e-03  ,-7.183418431856e-03  ,-7.117338226536e-03  ,-7.052459422741e-03  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,4.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  ,5.000000000000e-06  
  2.000022888184e-06  ,-7.759680388202e-03  ,-7.682661096548e-03  ,-7.607151907271e-03  ,-7.533108848779e-03  ,-7.460489624551e-03  ,-7.389253554044e-03  ,-7.319361488981e-03  ,-7.250775765429e-03  ,-7.183460081569e-03  ,-7.117379488888e-03  ,-7.052500307881e-03  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,8.000091552734e-06  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  ,1.000011444092e-05  
  4.000068664551e-06  ,-7.759820508379e-03  ,-7.682799815959e-03  ,-7.607289260514e-03  ,-7.533244851613e-03  ,-7.460624304229e-03  ,-7.389386937263e-03  ,-7.319493610951e-03  ,-7.250906633401e-03  ,-7.183589726647e-03  ,-7.117507935511e-03  ,-7.052627573989e-03  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,1.600027465820e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  ,2.000034332275e-05  
  8.000160217285e-06  ,-7.760396232228e-03  ,-7.683369783222e-03  ,-7.607853575837e-03  ,-7.533803630253e-03  ,-7.461177653874e-03  ,-7.389934960772e-03  ,-7.320036401935e-03  ,-7.251444298453e-03  ,-7.184122356090e-03  ,-7.118035620805e-03  ,-7.053150402040e-03  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,3.200064086914e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  ,4.000080108643e-05  
  1.600034332275e-05  ,-7.762727230209e-03  ,-7.685677443258e-03  ,-7.610138362891e-03  ,-7.536065986850e-03  ,-7.463418003856e-03  ,-7.392153725262e-03  ,-7.322233989167e-03  ,-7.253621097869e-03  ,-7.186278758064e-03  ,-7.120171997731e-03  ,-7.055267115562e-03  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,6.400137329102e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  ,8.000171661377e-05  
  3.200070953369e-05  ,-7.772072627902e-03  ,-7.694929254815e-03  ,-7.619298413390e-03  ,-7.545136055571e-03  ,-7.472399826672e-03  ,-7.401048979079e-03  ,-7.331044303308e-03  ,-7.262348063001e-03  ,-7.194923910700e-03  ,-7.128736837459e-03  ,-7.063753121845e-03  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.280028381348e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  ,1.600035476685e-04  
  6.400144195557e-05  ,-7.809233391163e-03  ,-7.731717766051e-03  ,-7.655721970183e-03  ,-7.581201737753e-03  ,-7.508114502986e-03  ,-7.436419326322e-03  ,-7.366076816126e-03  ,-7.297049042614e-03  ,-7.229299495517e-03  ,-7.162792991828e-03  ,-7.097495611068e-03  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,2.560057678223e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  ,3.200072097778e-04  
  1.140014419556e-04  ,-7.915449145206e-03  ,-7.836869251779e-03  ,-7.759830028989e-03  ,-7.684286607489e-03  ,-7.610195845363e-03  ,-7.537516239444e-03  ,-7.466207850051e-03  ,-7.396232240014e-03  ,-7.327552386987e-03  ,-7.260132631848e-03  ,-7.193938631023e-03  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,4.560057678223e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  ,5.700072097778e-04  
