  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  0.000000000000e+00  ,-7.759652337028e-03  ,-7.671962746124e-03  ,-7.584273146740e-03  ,-7.496583538794e-03  ,-7.408893922232e-03  ,-7.321204297054e-03  ,-7.233514663388e-03  ,-7.145825021057e-03  ,-7.058135370274e-03  ,-6.970445710839e-03  ,-6.882756042839e-03  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  
  5.000000000000e-07  ,-7.758944268237e-03  ,-7.671254677218e-03  ,-7.583565070203e-03  ,-7.495875462017e-03  ,-7.408185845145e-03  ,-7.320496212147e-03  ,-7.232806577990e-03  ,-7.145116927701e-03  ,-7.057427276267e-03  ,-6.969737616145e-03  ,-6.882047939937e-03  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,6.283185203825e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  ,1.256637061229e-05  
  1.000000000000e-06  ,-7.759124738381e-03  ,-7.671435138894e-03  ,-7.583745528292e-03  ,-7.496055911320e-03  ,-7.408366285546e-03  ,-7.320676648565e-03  ,-7.232987005234e-03  ,-7.145297358082e-03  ,-7.057607689720e-03  ,-6.969918019911e-03  ,-6.882228346360e-03  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,1.256636978753e-04  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  ,2.513274121218e-05  
  2.000022888184e-06  ,-7.760553946076e-03  ,-7.672864314798e-03  ,-7.585174677570e-03  ,-7.497485029952e-03  ,-7.409795368237e-03  ,-7.322105702678e-03  ,-7.234416024408e-03  ,-7.146726339423e-03  ,-7.059036642611e-03  ,-6.971346938033e-03  ,-6.883657224400e-03  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,2.513302223522e-04  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  ,5.026605756793e-05  
  4.000068664551e-06  ,-7.765003253598e-03  ,-7.677313533882e-03  ,-7.589623797912e-03  ,-7.501934057318e-03  ,-7.414244304434e-03  ,-7.326554538874e-03  ,-7.238864762263e-03  ,-7.151174970282e-03  ,-7.063485168738e-03  ,-6.975795355982e-03  ,-6.888105530734e-03  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,5.026629240154e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  ,1.005326895849e-04  
  8.000160217285e-06  ,-7.783286935682e-03  ,-7.695596835863e-03  ,-7.607906723593e-03  ,-7.520216580612e-03  ,-7.432526424189e-03  ,-7.344836246661e-03  ,-7.257146048832e-03  ,-7.169455830492e-03  ,-7.081765592497e-03  ,-6.994075328702e-03  ,-6.906385046515e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,1.005325549007e-03  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  ,2.010659480620e-04  
  1.600034332275e-05  ,-7.857330819542e-03  ,-7.769639153091e-03  ,-7.681947432077e-03  ,-7.594255667112e-03  ,-7.506563845233e-03  ,-7.418871965980e-03  ,-7.331180032535e-03  ,-7.243488040385e-03  ,-7.155795987757e-03  ,-7.068103878571e-03  ,-6.980411701112e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,2.010628572376e-03  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  ,4.021324205628e-04  
  3.200070953369e-05  ,-8.154320391286e-03  ,-8.066622172509e-03  ,-7.978923772030e-03  ,-7.891225172544e-03  ,-7.803526381545e-03  ,-7.715827391628e-03  ,-7.628128191010e-03  ,-7.540428774877e-03  ,-7.452729142549e-03  ,-7.365029276255e-03  ,-7.277329179096e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,4.021056809703e-03  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  ,8.042650099358e-04  
  6.400144195557e-05  ,-9.336229934792e-03  ,-9.248503458643e-03  ,-9.160776218505e-03  ,-9.073048203595e-03  ,-8.985319377890e-03  ,-8.897589715240e-03  ,-8.809859198709e-03  ,-8.722127794699e-03  ,-8.634395473016e-03  ,-8.546662209511e-03  ,-8.458927967235e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,8.040490927583e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  ,1.608527343653e-03  
  1.140014419556e-04  ,-1.271825733127e-02  ,-1.263043999270e-02  ,-1.254262004935e-02  ,-1.245479740691e-02  ,-1.236697199547e-02  ,-1.227914372566e-02  ,-1.219131250283e-02  ,-1.210347823482e-02  ,-1.201564082443e-02  ,-1.192780016154e-02  ,-1.183995614769e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,1.431359646912e-02  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  ,2.865144239683e-03  
