  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  7.386400144196e-02  ,-3.194450897178e+00  ,1.309374717489e-01  ,-3.989815003060e-01  
  7.391400144196e-02  ,-3.198617268141e+00  ,1.261241848981e-01  ,-3.990691499750e-01  
  7.396400144196e-02  ,-3.201379345676e+00  ,1.211864287040e-01  ,-3.991528609925e-01  
  7.401400144196e-02  ,-3.202742167205e+00  ,1.161290761358e-01  ,-3.992326325325e-01  
  7.406400144196e-02  ,-3.202712128101e+00  ,1.109571181899e-01  ,-3.993084638075e-01  
  7.411400144196e-02  ,-3.201296985637e+00  ,1.056756589643e-01  ,-3.993803540693e-01  
  7.416400144196e-02  ,-3.198505840989e+00  ,1.002899106217e-01  ,-3.994483026081e-01  
  7.421400144196e-02  ,-3.194349140378e+00  ,9.480518824549e-02  ,-3.995123087535e-01  
  7.426400144196e-02  ,-3.188838654558e+00  ,8.922690459443e-02  ,-3.995723718737e-01  
  7.431400144196e-02  ,-3.181987477190e+00  ,8.356056476104e-02  ,-3.996284913759e-01  
  7.436400144196e-02  ,-3.173810001839e+00  ,7.781176073861e-02  ,-3.996806667062e-01  
  7.441400144196e-02  ,-3.164321917645e+00  ,7.198616590266e-02  ,-3.997288973497e-01  
  7.446400144196e-02  ,-3.153540183876e+00  ,6.608952941196e-02  ,-3.997731828303e-01  
  7.451400144196e-02  ,-3.141483022946e+00  ,6.012767053482e-02  ,-3.998135227110e-01  
  7.456400144196e-02  ,-3.128169892601e+00  ,5.410647290616e-02  ,-3.998499165937e-01  
  7.461400144196e-02  ,-3.113621462402e+00  ,4.803187872110e-02  ,-3.998823641191e-01  
  7.466400144196e-02  ,-3.097859646765e+00  ,4.190988287070e-02  ,-3.999108649670e-01  
  7.471400144196e-02  ,-3.080907465191e+00  ,3.574652702574e-02  ,-3.999354188562e-01  
  7.476400144196e-02  ,-3.062789176780e+00  ,2.954789367435e-02  ,-3.999560255442e-01  
  7.481400144196e-02  ,-3.043530085954e+00  ,2.332010011925e-02  ,-3.999726848277e-01  
  7.486400144196e-02  ,-3.023156690740e+00  ,1.706929244081e-02  ,-3.999853965423e-01  
  7.491400144196e-02  ,-3.001696498286e+00  ,1.080163943153e-02  ,-3.999941605625e-01  
  7.496400144196e-02  ,-2.979178101961e+00  ,4.523326508230e-03  ,-3.999989768018e-01  
  7.501400144196e-02  ,-2.955631122054e+00  ,-1.759450392227e-03  ,-3.999998452127e-01  
  7.506400144196e-02  ,-2.931086162894e+00  ,-8.040490927569e-03  ,-3.999967657867e-01  
  7.511400144196e-02  ,-2.905574806140e+00  ,-1.431359646910e-02  ,-3.999897385540e-01  
  7.516400144196e-02  ,-2.879129556136e+00  ,-2.057257621903e-02  ,-3.999787635841e-01  
