  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  5.514001441956e-03  ,-7.433350891497e-01  ,-6.347434405609e-02  ,1.358262065014e-01  
  5.564001441956e-03  ,-6.998899765774e-01  ,-6.940039548793e-02  ,1.370075049914e-01  
  5.614001441956e-03  ,-6.556826993169e-01  ,-7.525795710824e-02  ,1.381874512726e-01  
  5.664001441956e-03  ,-6.107503870623e-01  ,-8.104124821089e-02  ,1.393660336995e-01  
  5.714001441956e-03  ,-5.651309288616e-01  ,-8.674456138578e-02  ,1.405432406399e-01  
  5.764001441956e-03  ,-5.188629152138e-01  ,-9.236226815137e-02  ,1.417190604753e-01  
  5.814001441956e-03  ,-4.719856171860e-01  ,-9.788882450934e-02  ,1.428934816007e-01  
  5.864001441956e-03  ,-4.245389274948e-01  ,-1.033187764158e-01  ,1.440664924252e-01  
  5.914001441956e-03  ,-3.765633381414e-01  ,-1.086467651637e-01  ,1.452380813715e-01  
  5.964001441956e-03  ,-3.280998806462e-01  ,-1.138675326715e-01  ,1.464082368766e-01  
  6.014001441956e-03  ,-2.791901023696e-01  ,-1.189759266720e-01  ,1.475769473915e-01  
  6.064001441956e-03  ,-2.298760060469e-01  ,-1.239669057969e-01  ,1.487442013816e-01  
  6.114001441956e-03  ,-1.802000249452e-01  ,-1.288355445526e-01  ,1.499099873264e-01  
  6.164001441956e-03  ,-1.302049618861e-01  ,-1.335770381803e-01  ,1.510742937201e-01  
  6.214001441956e-03  ,-7.993396339691e-02  ,-1.381867073982e-01  ,1.522371090716e-01  
  6.264001441956e-03  ,-2.943044345656e-02  ,-1.426600030194e-01  ,1.533984219043e-01  
  6.314001441956e-03  ,2.126187312316e-02  ,-1.469925104412e-01  ,1.545582207565e-01  
  6.364001441956e-03  ,7.209915789979e-02  ,-1.511799540019e-01  ,1.557164941814e-01  
  6.414001441956e-03  ,1.230373301277e-01  ,-1.552182012001e-01  ,1.568732307474e-01  
  6.464001441956e-03  ,1.740322390436e-01  ,-1.591032667734e-01  ,1.580284190379e-01  
  6.514001441956e-03  ,2.250396826132e-01  ,-1.628313166312e-01  ,1.591820476518e-01  
  6.564001441956e-03  ,2.760153837226e-01  ,-1.663986716383e-01  ,1.603341052031e-01  
  6.614001441956e-03  ,3.269078798211e-01  ,-1.698018112461e-01  ,1.614845803215e-01  
  6.664001441956e-03  ,3.776876798203e-01  ,-1.730373769666e-01  ,1.626334616523e-01  
  6.714001441956e-03  ,4.283033012328e-01  ,-1.761021756871e-01  ,1.637807378565e-01  
  6.764001441956e-03  ,4.787108451341e-01  ,-1.789931828213e-01  ,1.649263976109e-01  
  6.814001441956e-03  ,5.288666085024e-01  ,-1.817075452941e-01  ,1.660704296084e-01  
  6.864001441956e-03  ,5.787271325744e-01  ,-1.842425843576e-01  ,1.672128225577e-01  
  6.914001441956e-03  ,6.282492423305e-01  ,-1.865957982341e-01  ,1.683535651841e-01  
  6.964001441956e-03  ,6.773900941123e-01  ,-1.887648645858e-01  ,1.694926462287e-01  
  7.014001441956e-03  ,7.261072146243e-01  ,-1.907476428060e-01  ,1.706300544493e-01  
  7.064001441956e-03  ,7.743585476473e-01  ,-1.925421761320e-01  ,1.717657786201e-01  
  7.114001441956e-03  ,8.221024923694e-01  ,-1.941466935761e-01  ,1.728998075321e-01  
  7.164001441956e-03  ,8.692979490431e-01  ,-1.955596116732e-01  ,1.740321299928e-01  
  7.214001441956e-03  ,9.159043564913e-01  ,-1.967795360438e-01  ,1.751627348266e-01  
  7.264001441956e-03  ,9.618817365221e-01  ,-1.978052627698e-01  ,1.762916108749e-01  
  7.314001441956e-03  ,1.007190730458e+00  ,-1.986357795827e-01  ,1.774187469962e-01  
  7.364001441956e-03  ,1.051792642164e+00  ,-1.992702668628e-01  ,1.785441320661e-01  
  7.414001441956e-03  ,1.095649473421e+00  ,-1.997080984477e-01  ,1.796677549775e-01  
  7.464001441956e-03  ,1.138723965419e+00  ,-1.999488422505e-01  ,1.807896046407e-01  
  7.514001441956e-03  ,1.180979632843e+00  ,-1.999922606861e-01  ,1.819096699834e-01  
  7.564001441956e-03  ,1.222380803662e+00  ,-1.998383109057e-01  ,1.830279399512e-01  
  7.614001441956e-03  ,1.262892651776e+00  ,-1.994871448393e-01  ,1.841444035071e-01  
  7.664001441956e-03  ,1.302481236665e+00  ,-1.989391090452e-01  ,1.852590496321e-01  
  7.714001441956e-03  ,1.341113527128e+00  ,-1.981947443688e-01  ,1.863718673250e-01  
  7.764001441956e-03  ,1.378757451597e+00  ,-1.972547854080e-01  ,1.874828456029e-01  
  7.814001441956e-03  ,1.415381905717e+00  ,-1.961201597889e-01  ,1.885919735008e-01  
  7.864001441956e-03  ,1.450956820881e+00  ,-1.947919872499e-01  ,1.896992400720e-01  
  7.914001441956e-03  ,1.485453142148e+00  ,-1.932715785370e-01  ,1.908046343883e-01  
  7.964001441956e-03  ,1.518842913041e+00  ,-1.915604341101e-01  ,1.919081455399e-01  
  8.014001441956e-03  ,1.551099263279e+00  ,-1.896602426621e-01  ,1.930097626356e-01  
  8.064001441956e-03  ,1.582196452516e+00  ,-1.875728794525e-01  ,1.941094748028e-01  
  8.114001441956e-03  ,1.612109893760e+00  ,-1.853004044569e-01  ,1.952072711879e-01  
  8.164001441956e-03  ,1.640816177092e+00  ,-1.828450603337e-01  ,1.963031409560e-01  
  8.214001441956e-03  ,1.668293094148e+00  ,-1.802092702110e-01  ,1.973970732914e-01  
  8.264001441956e-03  ,1.694519659345e+00  ,-1.773956352956e-01  ,1.984890573974e-01  
  8.314001441956e-03  ,1.719476132065e+00  ,-1.744069323054e-01  ,1.995790824965e-01  
  8.364001441956e-03  ,1.743144035313e+00  ,-1.712461107294e-01  ,2.006671378306e-01  
  8.414001441956e-03  ,1.765506175490e+00  ,-1.679162899169e-01  ,2.017532126611e-01  
  8.464001441956e-03  ,1.786546658427e+00  ,-1.644207559991e-01  ,2.028372962688e-01  
  8.514001441956e-03  ,1.806250906684e+00  ,-1.607629586458e-01  ,2.039193779543e-01  
  8.564001441956e-03  ,1.824605672873e+00  ,-1.569465076615e-01  ,2.049994470379e-01  
  8.614001441956e-03  ,1.841599054425e+00  ,-1.529751694225e-01  ,2.060774928597e-01  
  8.664001441956e-03  ,1.857220504158e+00  ,-1.488528631602e-01  ,2.071535047798e-01  
  8.714001441956e-03  ,1.871460842445e+00  ,-1.445836570932e-01  ,2.082274721785e-01  
  8.764001441956e-03  ,1.884312264982e+00  ,-1.401717644124e-01  ,2.092993844561e-01  
  8.814001441956e-03  ,1.895768352333e+00  ,-1.356215391233e-01  ,2.103692310332e-01  
  8.864001441956e-03  ,1.905824075217e+00  ,-1.309374717489e-01  ,2.114370013510e-01  
  8.914001441956e-03  ,1.914475799397e+00  ,-1.261241848981e-01  ,2.125026848709e-01  
  8.964001441956e-03  ,1.921721041287e+00  ,-1.211864287040e-01  ,2.135662710751e-01  
  9.014001441956e-03  ,1.927559370043e+00  ,-1.161290761358e-01  ,2.146277494665e-01  
  9.064001441956e-03  ,1.931991312855e+00  ,-1.109571181899e-01  ,2.156871095686e-01  
  9.114001441956e-03  ,1.935018737809e+00  ,-1.056756589643e-01  ,2.167443409260e-01  
  9.164001441956e-03  ,1.936645018177e+00  ,-1.002899106217e-01  ,2.177994331043e-01  
  9.214001441956e-03  ,1.936874928055e+00  ,-9.480518824549e-02  ,2.188523756901e-01  
  9.264001441956e-03  ,1.935714631661e+00  ,-8.922690459443e-02  ,2.199031582913e-01  
  9.314001441956e-03  ,1.933171683521e+00  ,-8.356056476104e-02  ,2.209517705371e-01  
  9.364001441956e-03  ,1.929255015089e+00  ,-7.781176073861e-02  ,2.219982020782e-01  
  9.414001441956e-03  ,1.923974932101e+00  ,-7.198616590266e-02  ,2.230424425866e-01  
  9.464001441956e-03  ,1.917343098551e+00  ,-6.608952941196e-02  ,2.240844817561e-01  
  9.514001441956e-03  ,1.909372531255e+00  ,-6.012767053482e-02  ,2.251243093023e-01  
  9.564001441956e-03  ,1.900077581211e+00  ,-5.410647290616e-02  ,2.261619149624e-01  
  9.614001441956e-03  ,1.889473925423e+00  ,-4.803187872110e-02  ,2.271972884958e-01  
  9.664001441956e-03  ,1.877578545702e+00  ,-4.190988287069e-02  ,2.282304196836e-01  
  9.714001441956e-03  ,1.864409717790e+00  ,-3.574652702574e-02  ,2.292612983293e-01  
  9.764001441956e-03  ,1.849986987682e+00  ,-2.954789367434e-02  ,2.302899142586e-01  
  9.814001441956e-03  ,1.834331158120e+00  ,-2.332010011925e-02  ,2.313162573193e-01  
  9.864001441956e-03  ,1.817464247297e+00  ,-1.706929244080e-02  ,2.323403173820e-01  
  9.914001441956e-03  ,1.799409541779e+00  ,-1.080163943152e-02  ,2.333620843396e-01  
  9.964001441956e-03  ,1.780191443250e+00  ,-4.523326508221e-03  ,2.343815481076e-01  
  1.001400144196e-02  ,1.759835548127e+00  ,1.759450392237e-03  ,2.353986986244e-01  
  1.006400144196e-02  ,1.738368633733e+00  ,8.040490927579e-03  ,2.364135258510e-01  
  1.011400144196e-02  ,1.715818519926e+00  ,1.431359646912e-02  ,2.374260197716e-01  
  1.016400144196e-02  ,1.692214154890e+00  ,2.057257621904e-02  ,2.384361703932e-01  
  1.021400144196e-02  ,1.667585536517e+00  ,2.681125331999e-02  ,2.394439677461e-01  
  1.026400144196e-02  ,1.641963687802e+00  ,3.302347095088e-02  ,2.404494018837e-01  
  1.031400144196e-02  ,1.615380631621e+00  ,3.920309840291e-02  ,2.414524628827e-01  
  1.036400144196e-02  ,1.587869353828e+00  ,4.534403712986e-02  ,2.424531408435e-01  
  1.041400144196e-02  ,1.559463776013e+00  ,5.144022676662e-02  ,2.434514258896e-01  
  1.046400144196e-02  ,1.530198716791e+00  ,5.748565111001e-02  ,2.444473081684e-01  
  1.051400144196e-02  ,1.500109862676e+00  ,6.347434405609e-02  ,2.454407778510e-01  
  1.056400144196e-02  ,1.469233727687e+00  ,6.940039548793e-02  ,2.464318251321e-01  
  1.061400144196e-02  ,1.437607622458e+00  ,7.525795710824e-02  ,2.474204402307e-01  
  1.066400144196e-02  ,1.405269612328e+00  ,8.104124821088e-02  ,2.484066133894e-01  
  1.071400144196e-02  ,1.372258484814e+00  ,8.674456138577e-02  ,2.493903348751e-01  
  1.076400144196e-02  ,1.338613706329e+00  ,9.236226815137e-02  ,2.503715949789e-01  
  1.081400144196e-02  ,1.304375388183e+00  ,9.788882450934e-02  ,2.513503840162e-01  
  1.086400144196e-02  ,1.269584242055e+00  ,1.033187764158e-01  ,2.523266923266e-01  
  1.091400144196e-02  ,1.234281544689e+00  ,1.086467651637e-01  ,2.533005102744e-01  
  1.096400144196e-02  ,1.198509084330e+00  ,1.138675326715e-01  ,2.542718282485e-01  
  1.101400144196e-02  ,1.162309161120e+00  ,1.189759266720e-01  ,2.552406366622e-01  
  1.106400144196e-02  ,1.125724469479e+00  ,1.239669057969e-01  ,2.562069259540e-01  
  1.111400144196e-02  ,1.088798129760e+00  ,1.288355445526e-01  ,2.571706865868e-01  
  1.116400144196e-02  ,1.051573619270e+00  ,1.335770381803e-01  ,2.581319090487e-01  
  1.121400144196e-02  ,1.014094706030e+00  ,1.381867073982e-01  ,2.590905838529e-01  
  1.126400144196e-02  ,9.764054393758e-01  ,1.426600030194e-01  ,2.600467015377e-01  
  1.131400144196e-02  ,9.385500910729e-01  ,1.469925104412e-01  ,2.610002526665e-01  
  1.136400144196e-02  ,9.005731120971e-01  ,1.511799540019e-01  ,2.619512278281e-01  
  1.141400144196e-02  ,8.625190915845e-01  ,1.552182012001e-01  ,2.628996176370e-01  
  1.146400144196e-02  ,8.244327099367e-01  ,1.591032667734e-01  ,2.638454127327e-01  
  1.151400144196e-02  ,7.863586974866e-01  ,1.628313166312e-01  ,2.647886037807e-01  
  1.156400144196e-02  ,7.483417875014e-01  ,1.663986716383e-01  ,2.657291814721e-01  
  1.161400144196e-02  ,7.104266747774e-01  ,1.698018112461e-01  ,2.666671365237e-01  
  1.166400144196e-02  ,6.726579686170e-01  ,1.730373769666e-01  ,2.676024596784e-01  
  1.171400144196e-02  ,6.350801516889e-01  ,1.761021756871e-01  ,2.685351417048e-01  
  1.176400144196e-02  ,5.977375330029e-01  ,1.789931828213e-01  ,2.694651733978e-01  
  1.181400144196e-02  ,5.606742072761e-01  ,1.817075452941e-01  ,2.703925455783e-01  
  1.186400144196e-02  ,5.239340080816e-01  ,1.842425843576e-01  ,2.713172490936e-01  
  1.191400144196e-02  ,4.875604678863e-01  ,1.865957982341e-01  ,2.722392748171e-01  
  1.196400144196e-02  ,4.515967715286e-01  ,1.887648645858e-01  ,2.731586136490e-01  
  1.201400144196e-02  ,4.160857171249e-01  ,1.907476428060e-01  ,2.740752565155e-01  
  1.206400144196e-02  ,3.810696700346e-01  ,1.925421761320e-01  ,2.749891943700e-01  
  1.211400144196e-02  ,3.465905248230e-01  ,1.941466935761e-01  ,2.759004181921e-01  
  1.216400144196e-02  ,3.126896602589e-01  ,1.955596116732e-01  ,2.768089189884e-01  
  1.221400144196e-02  ,2.794079010179e-01  ,1.967795360438e-01  ,2.777146877925e-01  
  1.226400144196e-02  ,2.467854750509e-01  ,1.978052627697e-01  ,2.786177156648e-01  
  1.231400144196e-02  ,2.148619769388e-01  ,1.986357795827e-01  ,2.795179936926e-01  
  1.236400144196e-02  ,1.836763246219e-01  ,1.992702668628e-01  ,2.804155129907e-01  
  1.241400144196e-02  ,1.532667253539e-01  ,1.997080984477e-01  ,2.813102647009e-01  
  1.246400144196e-02  ,1.236706333404e-01  ,1.999488422505e-01  ,2.822022399924e-01  
  1.251400144196e-02  ,9.492471733904e-02  ,1.999922606861e-01  ,2.830914300617e-01  
  1.256400144196e-02  ,6.706481961916e-02  ,1.998383109057e-01  ,2.839778261329e-01  
  1.261400144196e-02  ,4.012592534647e-02  ,1.994871448393e-01  ,2.848614194575e-01  
  1.266400144196e-02  ,1.414212299642e-02  ,1.989391090452e-01  ,2.857422013150e-01  
  1.271400144196e-02  ,-1.085342432592e-02  ,1.981947443688e-01  ,2.866201630123e-01  
  1.276400144196e-02  ,-3.482851687971e-02  ,1.972547854080e-01  ,2.874952958842e-01  
  1.281400144196e-02  ,-5.775194490944e-02  ,1.961201597889e-01  ,2.883675912937e-01  
  1.286400144196e-02  ,-7.959352490894e-02  ,1.947919872499e-01  ,2.892370406315e-01  
  1.291400144196e-02  ,-1.003241240665e-01  ,1.932715785370e-01  ,2.901036353165e-01  
  1.296400144196e-02  ,-1.199156946570e-01  ,1.915604341101e-01  ,2.909673667957e-01  
  1.301400144196e-02  ,-1.383412962193e-01  ,1.896602426621e-01  ,2.918282265444e-01  
  1.306400144196e-02  ,-1.555751279484e-01  ,1.875728794525e-01  ,2.926862060664e-01  
  1.311400144196e-02  ,-1.715925546715e-01  ,1.853004044569e-01  ,2.935412968937e-01  
  1.316400144196e-02  ,-1.863701002370e-01  ,1.828450603337e-01  ,2.943934905869e-01  
  1.321400144196e-02  ,-1.998855616667e-01  ,1.802092702110e-01  ,2.952427787352e-01  
  1.326400144196e-02  ,-2.121178885722e-01  ,1.773956352956e-01  ,2.960891529564e-01  
  1.331400144196e-02  ,-2.230473443340e-01  ,1.744069323054e-01  ,2.969326048973e-01  
  1.336400144196e-02  ,-2.326554409315e-01  ,1.712461107294e-01  ,2.977731262332e-01  
  1.341400144196e-02  ,-2.409249804294e-01  ,1.679162899169e-01  ,2.986107086686e-01  
  1.346400144196e-02  ,-2.478400799712e-01  ,1.644207559991e-01  ,2.994453439368e-01  
  1.351400144196e-02  ,-2.533861734774e-01  ,1.607629586458e-01  ,3.002770238004e-01  
  1.356400144196e-02  ,-2.575500402677e-01  ,1.569465076615e-01  ,3.011057400510e-01  
  1.361400144196e-02  ,-2.603198040749e-01  ,1.529751694225e-01  ,3.019314845095e-01  
  1.366400144196e-02  ,-2.616849590695e-01  ,1.488528631602e-01  ,3.027542490261e-01  
  1.371400144196e-02  ,-2.616363661455e-01  ,1.445836570932e-01  ,3.035740254806e-01  
  1.376400144196e-02  ,-2.601662763015e-01  ,1.401717644124e-01  ,3.043908057819e-01  
  1.381400144196e-02  ,-2.572683241353e-01  ,1.356215391233e-01  ,3.052045818689e-01  
  1.386400144196e-02  ,-2.529368497195e-01  ,1.309374717489e-01  ,3.060153457099e-01  
